tweet_id,fecha_reply,reply_id,texto,likes,retweets,replies,gender,usuario,;;
"1917382481969373349,29/04/2025 7:18:00,538,""Este atembado lo vieron en el 20 de julio comprando chiros, ahora resulta que ese trapo asquiento es la sotana del criminal guerrillero Camilo torres, este MAlP…..do está cada vez más loco"",15,6,1,female,@Johanajjcol,";;
"1917382481969373349,29/04/2025 7:18:00,539,""Dios mio, este señor es una pesadilla, están matando a nuestros soldados y Petro tomándose foto con una sotana, te condeno al infierno miserable."",11,5,1,bodega,@blackan59574988,";;
1917382481969373349,29/04/2025 7:18:00,540,Petro es basura.,16,2,2,bodega,@LIBERTARIOCOLO5,;;
1917382481969373349,29/04/2025 7:18:00,541,Me encanta como los uribestias se retuercen de la envidia!!!,8,4,8,male,@mikerural_,;;
"1917382481969373349,29/04/2025 7:18:00,542,""ASESINO MALDITO. MISERABLE DROGADICTO ALCOHÓLICO GENOCIDA. POR TU CULPA COLOMBIA EN BAÑO DE SANGRE MIENTRAS HABLAS DE MALDITOS IGUAL QUE USTED PSICÓPATA... TENES QUE PAGAR MUY CARO Y LA MUERTE TUYA SERA POCO PARA LOS QUE HAN SUFRIDO POR TU CULPA, PERO LA ALEGRIA DE TODOS."",6,5,10,bodega,@MarlonG62240338,";;
"1917382481969373349,29/04/2025 7:18:00,543,""Fragmentos ";;
 Donde cayó Camilo nació una cruz. ;;
 Pero no de madera sino de luz…;;
 revisad la sotana mi general ;;
 Que en la guérilla cae un sacristán. ;;
 Cuentan que tras la bala se oyó una voz.;;
 Era Dios que gritaba Revolución…;;
" Camilo Torres muere para vivir."",12,1,2,female,@lacecirecords,";;
"1917382481969373349,29/04/2025 7:18:00,544,""REELECCIÓN, REELECCIÓN, REELECCIÓN, 2026_2030. TODOS A LA CONSULTA POPULAR!!"",8,2,2,female,@Barbajacob90032,";;
"1917382481969373349,29/04/2025 7:18:00,545,""Con todas sus cirugías y pose casual de modelo, esta igual de horroroso y desagradable, ¿cuantos millones nos costó el estudio de ADN, del chiro del guerrillero matón, Camilo Torres? Espero un presidente con pantalones qué queme toda esa basura guerrillera."",5,1,0,female,@teresa_muril,";;
"1917382481969373349,29/04/2025 7:18:00,546,""el candidato que me prometa que va a quemar el sombrero de pizarro, esta basura de sotana y cualquier simbolo que deje esta basura de presidente en la casa de nariño tiene mi voto"",5,0,0,bodega,@RepublicDerecha,";;
"1917382481969373349,29/04/2025 7:18:00,547,""Declàrate dictador ridìculo y tìpicamente bananero. Hazlo de una vez por todas, """"excelso"""" cerdogustavo, y dèjate de rimbombancias imbèciles!!";;
" Total, secuestraste un pais cobarde y masoquista…"",4,0,1,male,@CarlosNade73324,";;
"1901712403936530840,17/03/2025 7:18:00,548,""No, Gustavo Petro, yo tengo en mi alma a los 50 millones de colombianos, amor por mi país, por mi familia y por Dios. En mi alma tengo la verdad, por eso lo desenmascaré a usted y a todo su Gobierno corrupto. ";;
 ;;
 Usted no puede decir lo mismo. Usted en su alma tiene la ambición de poder del dictador, la formación del grupo terrorista M-19 y al mismísimo diablo. ;;
 ;;
 Lo vamos a derrotar Petro, somos millones de colombianos que queremos un país mejor y diferente y usted se irá del poder el 7 de agosto del 2026. NO SE LE OLVIDE. #PetroYoNoMarcho ;;
" @petrogustavo"",6000,1000,568,female,@VickyDavilaH,";;
"1901712403936530840,17/03/2025 7:18:00,549,""Si usted está en contra del Clan Gnecco y todas sus aristas, entonces MARCHE!"",1000,257,73,male,@DonIzquierdo_,";;
"1901712403936530840,17/03/2025 7:18:00,550,""Recuerden que a Vicky Dávila la asesora gente que asesoraba al estafador de Javier Milei quien tiene vuelta mierda a Argentina y tiene vínculos con el clan Gnecco, de nada."",768,166,31,male,@FisicoImpuro,";;
"1901712403936530840,17/03/2025 7:18:00,551,""Que usted trate así a una mujer opositora le da la razón a quienes le dicen """"guerrillero hpta"""" y su gobierno sí es corrupto"",629,112,12,bodega,""@RepublicaNow";;
" ·"",";;
"1901712403936530840,17/03/2025 7:18:00,552,""¿Luego los del alma podrida no eran algunos que hicieron parte de su campaña del mal llamado cambio?";;
 ;;
 ¿Qué ha pasado con las serias acusaciones de corrupción dentro de su gobierno?;;
 ;;
 Salir a hablar sin verse a un espejo es muy fácil ¿O no Presidente ;;
 @petrogustavo;;
" ?"",292,78,6,male,@papoaminCD,";;
"1901712403936530840,17/03/2025 7:18:00,553,""Jajajaaja que misógino ";;
 ;;
 Usted es el que destina odio y rencor ;;
 No sea cínico ;;
 ;;
 El país tiene derecho a tener una visión distinta a su proyecto socialista farsante ;;
 ;;
 Respete !;;
 ;;
" Qué le quedó grande ser Presidente"",281,74,2,male,@Rincon001A,";;
1901712403936530840,17/03/2025 7:18:00,554,Usted es el que tiene el alma podrida de rencor,162,17,7,male,@Rincon001A,;;
"1901712403936530840,17/03/2025 7:18:00,555,""Tiene pruebas de corrupción ?";;
" Su gobierno si está podrido o le recordamos todo lo que han ventilado sus propios funcionarios"",130,32,0,male,""@Rincon001A";;
" ·"",";;
1901712403936530840,17/03/2025 7:18:00,556,Alma podrida el que dice que no lo crió,117,24,0,female,@MonicaSaadeX,;;
1901712403936530840,17/03/2025 7:18:00,557,Jajajaja está desesperado el misógino….. está enamorado o quiere ser igual a Vicky?,221,51,15,female,@MonicaSaadeX,;;
"1901638201615282222,17/03/2025 7:18:00,558,""Son tantos que tiene que traer al ganado indígena e inyectar miles de millones de pesos, además de decretar un día civico, para hacer bulto.";;
 ;;
" Estás totalmente perdido, periquero setenta hijueputa. Sos un cadáver político."",1000,225,17,male,@millanrussy,";;
"1901638201615282222,17/03/2025 7:18:00,559,""Dia y noche tratará de que la gente salga a apoyarlo. ";;
 ;;
 Esperamos que no se presione a trabajadoras y contratistas. Ojalá que no obliguen a la gente a salir o si no pierden su empleo. ;;
 ;;
 Presidente ;;
 @petrogustavo;;
"  así usted haya querido adelantar las elecciones PERDERÁ."",267,69,17,male,@papoaminCD,";;
1901638201615282222,17/03/2025 7:18:00,560,Adelante a seguir trabajando,227,46,7,female,@Ana60978849350,;;
1901638201615282222,17/03/2025 7:18:00,561,Petro malparido... ahi te hablan,107,33,5,bodega,@jcusto77,;;
1901638201615282222,17/03/2025 7:18:00,562,Gustavo Petro BBORREGO. usted lo que le está haciendo a 50millones de colombianos 🇦🇲 es un atraco a mano armada. HDLGP TIENES A CENTENAR DE ENFERMOS POR FALTA DE MEDICAMENTOS. TÚ REFORma es de💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀,106,30,3,bodega,@jimyrio,;;
1901638201615282222,17/03/2025 7:18:00,563,PAYASO,46,13,3,male,@sandovalexander,;;
1901638201615282222,17/03/2025 7:18:00,564,Le agrego un Petro Gustavo de fondO,35,13,6,male,@racvals360segu1,;;
"1901638201615282222,17/03/2025 7:18:00,565,""Eso de “somos más poderosos cuando somos más de uno” no le gustó a tu mujer y por eso se fue y te dejó. ay Vero, controlá a este loco."",42,6,3,female,@Johanitaefe,";;
"1901638201615282222,17/03/2025 7:18:00,566,""IMBÉCIL!!SON GRANDES Y PODEROSOS DESTRUYENDO LA SALUD DE LOS COLOMBIANOS Y VAN POR LOS TRABAJADORES DE BIEN DE MIERDA MIERDA """"EL SOCIALISMO ES UNA PLAGA Y UN CÁNCER QUE DEBE SER ELIMINADO""""SÓLO SIRVE PARA TRAER MISERIA Y POBREZA..."",35,9,0,bodega,@Don_lovoe,";;
"1901638201615282222,17/03/2025 7:18:00,567,""Acá se trabaja, no se apoya reformas q destruirán el tejido empresarial, más aún si el 93% son empresas mypimes. Cuantos empleos se perdería. Son empresarios no codiciosos son emprendedores q quisieron invertir y contratar personal."",20,16,0,male,@Wrdekora,";;
"1915895384666476780,25/04/2025 7:18:00,568,""Señores de la izquierda su tiempo pasó. ";;
 ;;
 Esperaron este momento toda la vida y les salió semejante fracaso de Presidente como lo es ;;
 @petrogustavo;;
 . ;;
 ;;
" Tristeza infinita para todos ustedes."",699,163,11,male,@papoaminCD,";;
"1915895384666476780,25/04/2025 7:18:00,569,""El Presidente Gustavo Petro es la representación del pueblo en el poder, los anteriores a él eran los representantes de la oligarquía reprimiendo al pueblo."",290,98,81,bodega,@PactoHistorico,";;
"1915895384666476780,25/04/2025 7:18:00,570,""Al que se le acabo el tiempo es a usted DROGADICTO ";;
 ;;
" #DestiticionYa o #GuerraCivil pero usted sale a las buenas o a las malas"",264,69,4,female,@PALOMITA80,";;
"1915895384666476780,25/04/2025 7:18:00,571,""Señores del Palacio de Nariño, su tiempo terminó. No insistan. ";;
" ¡No pasarán! del 2026. Muchos ilusos le dieron sus votos pero ustedes mismos se encargaron con su ineficiencia y odio cerrar las puertas para volver al poder."",107,13,5,male,@achury_alberto,";;
"1915895384666476780,25/04/2025 7:18:00,572,""TE QUEREMOS MUCHO !";;
 ;;
 #SiALaConsultaPopular ;;
 ;;
 Estamos más firmes que nunca. ;;
 ;;
 A la calle todos y todas ;;
 ;;
 1,de Mayo ;;
 ;;
" Apoyamos Si'"",36,22,1,male,@JulianProgre,";;
1915895384666476780,25/04/2025 7:18:00,573,Usted es un hp oligarca.,45,10,1,bodega,@GUSMALDONADOS,;;
1915895384666476780,25/04/2025 7:18:00,574,¿No pasarán y entonces que será de su derrochona y arribista familia? Perro hijo de puta,22,12,1,bodega,@cielomontoya3,;;
"1915895384666476780,25/04/2025 7:18:00,575,""¿Mire quien habla de oligarcas?.";;
 ;;
 El caligula zipaguireño q tiene una mansión en Chia q vale más de 5.000 mil millones de pesos y otra posada en Italia q sobrepasa los 10 millones de dólares.;;
 ;;
" #QueHorror."",15,11,1,male,@RAPHANET2020,";;
1915895384666476780,25/04/2025 7:18:00,576,No entiendo qué es lo que hace este idiota para tener a tantos borregos aplaudiendo cada estupidez que dice.,30,0,7,male,@Anti_depresivo,;;
"1915895384666476780,25/04/2025 7:18:00,577,""Una pequeña pausa en medio de tanto disparate:";;
 ;;
 El primero de mayo no es del gobierno. Nunca lo ha sido. Es la marcha de los trabajadores, no de quienes hoy ocupan cargos públicos sin trabajar, ni de los zánganos que viven del esfuerzo ajeno, financiados con el dinero de los contribuyentes.;;
 (Que no se nos olvide: el dinero “público” no cae del cielo. Sale del bolsillo de los que producimos).;;
 ;;
 Tampoco el “pobrecismo” debería celebrar demasiado. Ya tendrán motivos para lamentarse cuando les explique, punto por punto, los disparates de la consulta: redactados con torpeza, llenos de ambigüedades y violaciones constitucionales.;;
 (La redacción es tan pobre que uno no sabe si la firmó un abogado o un veterinario con afán).;;
 ;;
 ¿Y por qué necesitan adueñarse de la marcha?;;
" Porque, desde que llegaron al poder, no han logrado llenar ni una plaza sin acarreos y promesas rotas."",14,7,1,female,@carorestrepocan,";;
"1916954864480870614,28/04/2025 7:18:00,578,""Aclárenos una cosa Presidente ";;
 @petrogustavo;;
 . ;;
 ;;
 ¿Hoy los indígenas se encuentran inconformes con su gobierno, pero el próximo 1 de mayo saldrán a apoyarlo en su capricho de consulta popular?;;
 ;;
" Algo se esconde. Algo pasa y Colombia quiere saber la verdad."",696,202,49,male,@papoaminCD,";;
"1916954864480870614,28/04/2025 7:18:00,579,""Cuántas jóvenes podrían estar en peligro por estos integrantes de la minga indígena que, borrachos, deambulan por el campus de la Universidad Nacional?"",567,142,31,male,@GustavoNinoF,";;
"1916954864480870614,28/04/2025 7:18:00,580,""Querrá decir los indígenas de otros países porque los de acá solo tienen conocimiento para la coca, trago y Toyotas!"",495,119,5,male,,";;
"1916954864480870614,28/04/2025 7:18:00,581,""La Universidad de Salamanca jamás gritó “Muera la inteligencia”. Fue un general franquista quien profirió esa barbaridad durante un acto en 1936, enfrentando a un rector que defendía la razón. Que alguien pretenda atribuir ese grito a una de las casas más antiguas del pensamiento libre en Occidente, revela una profunda ignorancia histórica.";;
 ;;
 Tampoco es cierto que toda la fuente del conocimiento esté en los saberes ancestrales. Son parte valiosa de nuestro acervo cultural, pero la ciencia moderna, el método crítico y la evolución del saber son el verdadero fundamento del progreso.;;
 ;;
 Reducir el conocimiento a la sola “ancestralidad” no es reivindicar a los pueblos indígenas: es condenarlos al aislamiento del desarrollo humano.;;
 ;;
" Defender a nuestros pueblos originarios implica garantizarles acceso pleno al conocimiento universal, no encerrarlos en un pasado idealizado. El problema no es la inteligencia: el problema es la manipulación populista de la ignorancia."",404,99,25,female,@carorestrepocan,";;
"1916954864480870614,28/04/2025 7:18:00,582,""“Los indígenas no son obstáculo al conocimiento”. ";;
 ;;
" *proceden a joder a toda una universidad*"",546,18,4,female,@marianapenarand,";;
1916954864480870614,28/04/2025 7:18:00,583,Usted tiene clara conciencia de lo que son los indígenas de acá? No parece… Sino a la muestra un botón de lo que está haciendo la Minga indígena en la universidad Nacional.,70,28,3,female,@MonicaSaadeX,;;
"1916954864480870614,28/04/2025 7:18:00,584,""- Llegan a Bogotá pagados con dineros ajenos.";;
 - En condiciones deplorables.;;
 - Transportados violando toda la seguridad vial, y los tiran en la Universidad Nacional como animales.;;
 - Todo por el ego un adicto.;;
" ¿Ya podemos llamar a lo que hace Petro con indígenas, TRÁFICO HUMANO?"",191,62,6,male,@Aladiestra1,";;
"1916954864480870614,28/04/2025 7:18:00,585,""Petro instrumentaliza indígenas como lo hacen los criminales en las regiones con los campesinos, veremos si alumnos, funcionarios y población copian de esa verborrea engañosa."",136,46,6,male,@Mateo_CalderonS,";;
"1916954864480870614,28/04/2025 7:18:00,586,""No a la intimidación contra el profesor Torres"; uno de los pocos académicos valientes que quedan. ;
 ;;
" No a la utilización de la universidad y engaño a indígenas con fines politiqueros."",147,13,5,male,@DanielSabogalNe,";;
"1916954864480870614,28/04/2025 7:18:00,587,""Negar los saberes indígenas es perpetuar la violencia intelectual de quienes creen que el conocimiento empieza y termina en sus aulas. Esta arrogancia no educa: coloniza, silencia y niega siglos de sabiduría viva. Son los mismos que ayer gritaban “¡Muera la inteligencia!”."",73,21,43,male,@JaimeOchoaDu,";;
"1900759098737455462,14/03/2025 7:18:00,588,""JAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAAJA";;
 ;;
" Pero si nadie marcha por vos, PEDÓFILO."",767,77,4,male,@millanrussy,";;
"1900759098737455462,14/03/2025 7:18:00,589,""Presidente ";;
 @petrogustavo;;
 , los que según lucharon por usted, usted los engañó con un cambio que fue para PEOR.;;
 ;;
 Ya nadie le cree que pueda luchar por algo, ya demostró que como no pudo gobernar, ahora le toca hacer POLITIQUERÍA con la plata de los colombianos.;;
 ;;
" Va a PERDER."",353,80,15,male,@papoaminCD,";;
"1900759098737455462,14/03/2025 7:18:00,590,""“Ya no es a luchar por mi” JAJAJAJAJJAJA";;
 ;;
" Maldito mequetrefe, populista, engaña bobos."",421,109,4,female,@Johanitaefe,";;
1900759098737455462,14/03/2025 7:18:00,591,De las cosas más absurdas de Colombia: un presidente pidiendo que marchen en contra de la incompetencia de su propio gobierno,191,43,1,bodega,@notiparcero,;;
1900759098737455462,14/03/2025 7:18:00,592,El pueblo está con Petro.,78,26,29,male,@ManuelZamudioA,;;
"1900759098737455462,14/03/2025 7:18:00,593,""hpta guerrillero gusano nunca ha trabajado, CABEZA DE MONDA"",60,9,7,male,@jorgeh72,";;
1900759098737455462,14/03/2025 7:18:00,594,NECESITAMOS REFORMAS DEL GOBIERNO YA,22,12,2,bodega,@CesarRu29316000,;;
"1900759098737455462,14/03/2025 7:18:00,595,""Petro, en este comercial parecés un híbrido mal hecho entre Evo Morales y Maduro. PAYAZO";;
" El casting para dictador sigue en marcha… oficialmente comenzó tu campaña."",35,4,3,female,@auramariaga,";;
"1900759098737455462,14/03/2025 7:18:00,596,""Saldremos a las calles por los trabajadores, los campesinos y todos aquellos seres explotados y esclavizados por una oligarquía corrupta aliados del crimen organizado. No pasarán!!! Venceremos!!!"",11,9,0,female,@CarmenD11726884,";;
"1900759098737455462,14/03/2025 7:18:00,597,""Si Malparido .. los Indígenas Que Nunca han Aportado NADA AL SISTEMA de salud, Que jamás aportan al sistema pensional Q no Trabajan y Viven como parásitos D nuestros impuestos son los Q QUIEREN Q NOS IMPONGAN UNAS REFORMAS ?? ";;
" ESO SI ES UN CHISTE ZOOpetrista"",18,4,1,bodega,@FuerzaPatriotra,";;
"1916018629277102191,26/04/2025 7:18:00,598,""Señor, es la 1 y media de la mañana y usted anda dedicado a hablar con los muertos desde esta mañana que le escribió 4 páginas a los partisanos y ahora esto. Vive atascado en el pasado, cuando en la actualidad tiene grandes responsabilidades que afrontar. Están asesinando civiles y policías en diferentes regiones del país a diario."",738,81,27,male,@german_ricaurte,";;
"1916018629277102191,26/04/2025 7:18:00,599,""Ay no DROGADICTO, otra vez usted y ahora casi a las 2 Am ¿otra vez drogado y armando show? ";;
 ;;
" Usted si es pura escoria humana, Pizarro al que usted vio 2 veces en su vida y que NO era su amigo, aunque su traba diga que si lo fue, Pizarro fue un asesino y es un buen muerto, descanso la tierra y descanso #Colombia"",592,198,12,female,@PALOMITA80,";;
"1916018629277102191,26/04/2025 7:18:00,600,""Maldita la hora en que los más analfabetas, resentidos y puercos, eligieron a esta basura."",753,91,18,female,@RolaRiquis,";;
"1916018629277102191,26/04/2025 7:18:00,601,""Mensajes a la 1:36 de la mañana......";;
 ;;
 Ojalá no comenta un disparate como suele hacerlo. ;;
 ;;
 Presidente ;;
 @petrogustavo;;
"  esperamos que ese largo texto, hablando de un muerto y de los GUERRILLEROS del M-19 no haya sido por un exceso de """"café""""."",371,75,25,male,@papoaminCD,";;
"1916018629277102191,26/04/2025 7:18:00,602,""Gracias Presidente por recordar a mi padre como lo que fue: un soñador de la vida, la justicia social y la paz. Su energía nos acompaña en cada lucha, en cada derecho conquistado, y la de todos los hombres y mujeres que han dado su vida por construir un mejor país. Quienes hicieron de la violencia un camino nos arrebataron a un líder, a un demócrata que soñaba con un país de propietarios y en paz. Su legado siempre vivirá. Palabra que sí."",232,86,19,female,@delmarpizarro,";;
"1916018629277102191,26/04/2025 7:18:00,603,""Oligarca, fascistoide, pichón de dictador. Sí, eso es usted."",185,24,3,female,@Missmelindres,";;
1916018629277102191,26/04/2025 7:18:00,604,Hasta la Victoria Siempre!!,56,10,3,male,@David_qva,;;
"1916018629277102191,26/04/2025 7:18:00,605,""Compañero Presidente PETRO, contigo una Colombia mejor se siente.";;
 La hora del pueblo llegó y vaya que lo estamos aceptando.;;
 Gracias por ser luz en la oscuridad, por quitarnos la venda de los ojos que nos impuso la derecha y enseñarnos a luchar por nuestra libertad.;;
" ¡No pasarán!"",147,49,21,male,@OrrotushLopez,";;
"1916018629277102191,26/04/2025 7:18:00,606,""Inspirador, sublime, palabras al gran Carlos Pizarro. Sabiduría y humanismo en estas palabras tan hermosas. Si, un adicto eres, presidente ";;
 @petrogustavo;;
"  , tu adicción es AMAR, tu adicción es hablar y esciribir poesía y prosa pura. Por esto te envidian presidente, por tu GRANDEZA."",158,32,22,male,@JimmyPsicol,";;
"1916018629277102191,26/04/2025 7:18:00,607,""Nó❗";;
 PIZARRO ASESINO HPTA❗;;
 #PizarroAsesinoHpta [Rt+Rt];;
" El video que maria josé pizarro no quieren que vean. A Compartitlo hasta que se sepa la verdad que quieren ocultar de los Asesinos.!! Qué Acuerdo Nacional ni q Hptas.!"",43,44,2,male,@jpradach1,";;
"1908852648087892469,06/04/2025 7:18:00,608,""Falso. El premio a mejor noticiero nacional lo ganó Noticias Caracol.";;
 ;;
 Lo de RTVC fue una categoría a noticiero favorito del público y se ganaba con votos por Internet. No cabe duda que se activaron las bodegas.;;
 ;;
" Pero un noticiero que le lava la cara a Tirofijo JAMÁS será el mejor."",2000,668,55,male,@SoyVahos,";;
"1908852648087892469,06/04/2025 7:18:00,609,""En realidad el premio a """"Mejor Noticiero"""" lo ganó Caracol, pero el premio a """"Noticiero más votado por las bodegas que pagan con el dinero de nuestros impuestos"""" sí lo ganó eo noticiero de Hollman, enhorabuena."",2000,399,71,male,@DanielSamperO,";;
"1908852648087892469,06/04/2025 7:18:00,610,""El premio a mejor noticiero fue para Noticias Caracol. Lo de RTVC fue por votación en internet. Para lo cual solo se necesita activar las bodegas, No es representativo de calidad."",728,146,19,male,@JuanP100,";;
"1908852648087892469,06/04/2025 7:18:00,611,""Falsoooo, mentiroso, el premio India Catalina no fue para el noticiero rtvc, el premio India Catalina al mejor noticiero se lo ganó NOTICIAS CARACOL."",479,138,10,female,@_yo_opino,";;
1908852648087892469,06/04/2025 7:18:00,612,Jjajaja me da risa la nota de la comunidad que quiso minimizar el premio. A algún facho le salió el tiro por la culata,251,41,25,female,@juanialferez,;;
"1908852648087892469,06/04/2025 7:18:00,613,""Cómo les quedó el ojo al director ese de ";;
 @NoticiasRCN;;
  ;;
 @JoseMAcevedo;;
  , y a sus lacayos ;;
 @CGurisattiNTN24;;
  , ;;
 @santiagoangelp;;
  , etc, al ver qué RTCV gana premios mientras eIIos son investigados por financiar paramiIitares👇, como lo da a entender ;;
 @VoragineCo;;
  ;;
 ;;
" Descarados!!!"",135,61,18,male,@alejcol1997m,";;
"1908852648087892469,06/04/2025 7:18:00,614,""No Ganó mejor noticiero, ganó “Mejor Noticiero Favorito del Público” que es el que votan las Bodegas Suyas.";;
 ;;
" El de mejor noticiero lo Ganó Caracol Televisión."",182,25,3,male,@BetoLuso,";;
"1908852648087892469,06/04/2025 7:18:00,615,""Ganaron gracias a las bodegas, bravo"",10,0,1,male,@SebasCaicedo_,";;
"1908852648087892469,06/04/2025 7:18:00,616,""Que payaso tan mentiroso,mejor noticiero se lo gano CARACOL 🐌 TV"",98,38,0,male,@JoseWilmerPache,";;
"1908852648087892469,06/04/2025 7:18:00,617,""El consejo de Ministros comenzó tarde , porque se hubiera llevado varios premios India Catalina.";;
 Al Programa favorito del público ;;
 Al mejor noticiero ;;
" Y al de mayor Rating"",70,32,4,male,@MarcoAdrian10,";;
"1904042468062146755,24/03/2025 7:18:00,618,""“52 millones de colombianos” le";;
" Dedicamos esa RATA INMUNDA"",709,214,21,female,@MonicaSaadeX,";;
"1904042468062146755,24/03/2025 7:18:00,619,""Es mejor que deje de escribir ";;
 @petrogustavo;;
 , que suelte el celular y empiece a gobernar. ;;
 ;;
 Bien dicen por ahí que hoy NO hay Presidente, lo que tenemos es un twittero. ;;
 ;;
" Casi 3 años y NUNCA entendió su papel de mandatario."",746,95,10,male,@papoaminCD,";;
"1904042468062146755,24/03/2025 7:18:00,620,""Ningún presidente ha sido tan egocéntrico como usted, qué ego tan impresionante el suyo Petro, donde se caiga de esa nube se """"despiporra"""""",790,95,10,bodega,@RepublicaNow,";;
1904042468062146755,24/03/2025 7:18:00,621,Todas las madrugadas igual. Este pobre tipo está jodido.,618,62,8,male,@JoseCuelloB,;;
"1904042468062146755,24/03/2025 7:18:00,622,""Terrorista, cuantos presidentes se la fuman verde VERDE a parte de usted PIROBO TRIPLE HIJUEPUTA"",385,117,10,bodega,@MaraECrdenas1,";;
"1904042468062146755,24/03/2025 7:18:00,623,""ajaajajaja droga y ego. Al final no muestra nada diferente a complejo. Sabe que es tan poca cosa que necesita reafirmarlo. ";;
" Un hombre seguro no hace estas pendejadas."",401,52,9,female,@Nani_BerV,";;
"1904042468062146755,24/03/2025 7:18:00,624,""¡Petro se cree Dios por una canción!";;
 El Calígula Zipaquireño celebra que unos mamertos le compusieron una baladita como si eso fuera Grammy o Nobel. ¡Qué risa, hijueputa! El país en la mierda y este narcisista bailando entre aplausos de su secta.;;
" ¡COMA MIERDA HIJUEPUTA!"",354,62,9,female,@Adrianaveterin2,";;
1904042468062146755,24/03/2025 7:18:00,625,No le gusta la de Uribe? guerrillero mitómano,304,68,8,bodega,@c0lombiaderecha,;;
"1904042468062146755,24/03/2025 7:18:00,626,""Una canción dedicada con pasión y amor, la misma pasión y amor con la q Ud, Pdte, ha entregado su vida a la lucha por su pueblo, por la reconciliación y la igualdad.";;
" Ud, Pdte, sigue incesante, siendo el faro q ilumina la esperanza de sueños q hoy están cambiando la historia de 🇨🇴"",171,49,31,female,@ammejiaaguado,";;
"1904042468062146755,24/03/2025 7:18:00,627,""Gracias Petro, por compartir esta pausa de humanidad entre la brega titánica. Descanse unas horas, que bien lo tiene merecido. Al rato vuelve a empuñar ese arado que llaman Colombia, a lidiar con el toro furioso de la historia y sus cornadas. La patria lo necesita lúcido y firme."",149,38,51,male,@zoonpolitikn2,";;
"1902051635884339589,18/03/2025 7:18:00,628,""¿Llena de qué Presidente ";;
 @petrogustavo;;
 ?;;
 ;;
 ¿De colectivos pagos?;;
 ¿De gente presionada?;;
 ;;
" La realidad es una sola y ustedes se niegan a aceptarla, el petrismo ya no es ninguna mayoría en Colombia"",855,204,195,male,@papoaminCD,";;
"1902051635884339589,18/03/2025 7:18:00,629,""EL PUEBLO??? JAJAJJAJAA";;
 ;;
 Usted se ha gastado una millonada en buses y refrigerios Gustavo!;;
 ;;
" CÍNICO MENTIROSO"",151,548,16,male,@JCFloriant,";;
"1902051635884339589,18/03/2025 7:18:00,630,""Presentes y con dignidad en Cali. He ido a muchas marchas, pero jamás a una con tanta gente y especialmente con viejos que casi no se veían. Hay consulta popular y están los votos. Debe reelegirse también el proyecto progresista del presidente Petro"",387,119,15,male,@gusnegocios,";;
"1902051635884339589,18/03/2025 7:18:00,631,""Jajaja siendo generoso no alcanza a tener 30 mil personas y 30 mil personas no alcanzan a ser ni siquiera el 0,1 % del total de la población colombiana. Una plaza llena de delincuentes, contratistas, fecode y la narcominga de guerrilleros disfrazados de indígenas no representan al otro 99,99 % de los colombianos."",358,102,15,male,@PETRIIISTAAAAS,";;
"1902051635884339589,18/03/2025 7:18:00,632,""Eso de que este lleno y que sea la representación del pueblo, es altamente discutible ";;
 ;;
" Cuántos no salieron a apoyar su desproposito ?"",231,57,21,male,@Rincon001A,";;
"1902051635884339589,18/03/2025 7:18:00,633,""La ultraderecha decadente y moribunda de Colombia sabe muy bien que va a perder otra vez el poder en el 2026 y por eso tiene pánico de ver a todo el pueblo volcado en la Plaza Bolívar hoy 18 de marzo día cívico, en defensa de las reformas del gobierno del cambio de Gustavo Petro."",303,54,30,male,@sjdelaslajas,";;
"1902051635884339589,18/03/2025 7:18:00,634,""Impresionante, todo un martes y al medio día y la Plaza de Bolívar llena totalmente, también la séptima. El pueblo pide justicia social, salarial, pensional y en salud. #SiALasReformasSociales"",263,61,7,male,@JimmyPsicol,";;
1902051635884339589,18/03/2025 7:18:00,635,Petristas resentidos de Mierda,49,20,7,male,@Jhonffonseca,;;
1902051635884339589,18/03/2025 7:18:00,636,Cree que lo apoya toda Colombia porque llenó la plaza de Bolívar con minga prepaga? Tonto hp!,160,55,10,bodega,@Criticolombia2,;;
1902051635884339589,18/03/2025 7:18:00,637,La sesión de la Comisión 7ma del Senado se está transmitiendo en vivo en la Plaza de Bolivar,140,35,5,male,@plasticoradio,;;
"1901623908186411355,17/03/2025 7:18:00,638,""Mañana será un día normal. ";;
 ;;
 El país no se puede parar por un simple capricho suyo Presidente ;;
 @petrogustavo;;
 . ;;
 ;;
 ¿Publicidad en beneficio de su gobierno con uso de recursos públicos?;;
 ;;
" Se nota que ya empezó su preocupación por el 2026."",449,95,9,male,@papoaminCD,";;
1901623908186411355,17/03/2025 7:18:00,639,Si no paga no le salen. O si no que lo digan los indígenas,89,23,3,female,@MonicaSaadeX,;;
"1901623908186411355,17/03/2025 7:18:00,640,""A LAS CALLES por el simple derecho de VIVIR BIEN JODIDO,por el aumento de la gasolina,el gas,el diésel,para celebrar la falta de medicamentos,procedimientos médicos,para que les den contratos millonarios a bodegueros y farándula,para defender vagos sindicalistas,para que ROBEN"",71,31,3,female,@ArianaAladin,";;
